,sax_X_std,sax_Y_std,sax_a,sax_s,sax_o,sax_dir,qbSneak,time,week,norm_o,o_minus_dir,quarter,down,yardsToGo,yardlineSide,yardlineNumber,preSnapHomeScore,preSnapVisitorScore,absoluteYardlineNumber,preSnapHomeTeamWinProbability,expectedPoints,weight,position,age,time_diff,distance,height_inches,possessionTeam_ATL,possessionTeam_CAR,possessionTeam_NO,possessionTeam_TB,defensiveTeam_ATL,defensiveTeam_CAR,defensiveTeam_CIN,defensiveTeam_CLE,defensiveTeam_LA,defensiveTeam_LAC,defensiveTeam_NO,defensiveTeam_NYG,defensiveTeam_SEA,defensiveTeam_SF,defensiveTeam_TB,offenseFormation_EMPTY,offenseFormation_I_FORM,offenseFormation_JUMBO,offenseFormation_PISTOL,offenseFormation_SHOTGUN,offenseFormation_SINGLEBACK,offenseFormation_WILDCAT,receiverAlignment_1x1,receiverAlignment_2x0,receiverAlignment_2x1,receiverAlignment_2x2,receiverAlignment_3x1,receiverAlignment_3x2,receiverAlignment_4x1,pff_defensiveCoverageAssignment_2L,pff_defensiveCoverageAssignment_3L,pff_defensiveCoverageAssignment_3M,pff_defensiveCoverageAssignment_3R,pff_defensiveCoverageAssignment_4IL,pff_defensiveCoverageAssignment_4IR,pff_defensiveCoverageAssignment_4OR,pff_defensiveCoverageAssignment_CFL,pff_defensiveCoverageAssignment_CFR,pff_defensiveCoverageAssignment_DF,pff_defensiveCoverageAssignment_FL,pff_defensiveCoverageAssignment_FR,pff_defensiveCoverageAssignment_HCL,pff_defensiveCoverageAssignment_HCR,pff_defensiveCoverageAssignment_HOL,pff_defensiveCoverageAssignment_MAN,pff_defensiveCoverageAssignment_PRE,playOutcome,gameClock_min,gameClock_sec
218,ehkkmiedab,ikgdabddgi,caaaaaaaef,caaaaaaafe,nljgdbeioa,nobedijgla,0.0,-1.2874061443292593,-1.2869339485511535,84.35,231.32,0.39545613918845246,-0.993407559020739,0.4151395187057281,ATL,45,0.42305109283561304,0.2043896408865842,55,0.4237878945217023,0.3650070699953592,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-1.0246113873430864,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rush,0.25683653346322616,-1.1303068067389794
219,abddjhhhhf,akdebehikm,jhfecaaaak,khfecaaaaj,onabiljged,ilgojebadn,,-1.2873809594123171,-1.2869339485511535,128.63,-66.46,0.39545613918845246,0.25639601847211035,0.1524290361085514,ATL,46,0.42305109283561304,0.2043896408865842,56,0.4029683874449143,0.07629598923342952,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-0.6872158394119956,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ANGLE,0.03607557178623926,0.35931701587342335
220,abkhdeieii,anmkidfhdb,kjhecaaaaf,kjhfcaaaae,onejgblida,abeoljingd,1.0,-1.2873105349223488,-1.2869339485511535,125.91,-57.97,0.39545613918845246,-0.993407559020739,-1.6865443420716857,NO,2,0.42305109283561304,0.2043896408865842,108,0.8104955054136936,2.5368304874914585,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,1.278195841025165,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.18468538989074768,1.3333018229661482
221,abdegijljj,abnmgdeiik,lnojigedba,onljigedba,leadionjgb,degjlibaon,0.0,-1.287013512806664,-1.2869339485511535,107.68,-46.14000000000001,0.39545613918845246,-0.993407559020739,0.4151395187057281,NO,36,1.120975965285245,0.2043896408865842,74,1.1061794771725175,1.0347164409155687,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,1.4856235604777068,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rush,-0.40544635156773456,-1.0157203588457178
222,badkgenmgi,mabngedkii,alhgeajcam,amlheagcaj,longabeidj,bjdalioeng,,-1.2869950571929258,-1.2869339485511535,123.96,-111.81,0.39545613918845246,0.25639601847211035,-0.11028144648862533,NO,34,1.120975965285245,0.2043896408865842,76,1.113204446419933,0.8542298295863687,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-1.0246113873430864,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.6262073132447215,0.015557672193638076
223,aadnkeggim,abldmieigi,olingedaaj,noljigdaae,onlijgedab,doebnlgjia,0.0,-1.2869683398604024,-1.2869339485511535,128.61,-39.88000000000001,0.39545613918845246,-0.993407559020739,0.4151395187057281,NO,19,1.120975965285245,0.2043896408865842,91,1.1787721467528152,1.6190635513626355,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-0.9044997794009875,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.6262073132447215,-1.6459458222586574
224,amdbgenkii,adggeibknm,ikcaaalgeg,lifaaackcg,ogabdenlij,ajiedoblng,,-1.2869519496763606,-1.2869339485511535,121.73,-66.32000000000001,0.39545613918845246,0.25639601847211035,-0.8984128942801555,NO,14,1.120975965285245,0.2043896408865842,96,1.1905365004041077,1.7423895034124275,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,0.06435575605074713,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.8469682749217085,-0.09902877569962368
225,hdfbdfddda,fifbfdbbaj,hfddaaaaai,hfddaaaaai,onjeabdilg,oligjabedn,0.0,-1.2869269646397115,-1.2869339485511535,75.24,229.05,0.39545613918845246,1.5061995959649597,-0.8984128942801555,NO,14,1.120975965285245,0.2043896408865842,96,1.1538040659704407,1.2418206744635114,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-1.0246113873431555,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.8469682749217085,-0.3282016714861472
226,dabemikkig,abmdffdhjl,lhemgcaaaj,lmhjceaaag,onljigedba,eoadbigjnl,0.0,-1.286552588850561,-1.2869339485511535,139.78,53.22,0.39545613918845246,-0.993407559020739,3.0422443446774956,ATL,40,1.120975965285245,0.2043896408865842,50,1.093113477879607,-0.17345237299577565,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-1.121783719389933,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.2884901982756822,-0.44278811937940893
227,amliagidei,dalkhhfbbh,oligjedban,nkimeebdah,djnolebagi,beonidglja,0.0,-1.2865179429330742,-1.2869339485511535,79.75,28.47,0.39545613918845246,-0.993407559020739,0.4151395187057281,NO,39,1.120975965285245,0.2043896408865842,71,1.1759894545284972,0.8235663812990335,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-0.9044997794008794,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.2884901982756822,-1.5313593743653957
228,ahmljdbdgd,iagdbiiiek,njleigdbao,enikhedbam,onljigedba,abndeljigo,0.0,-1.2865027520307915,-1.2869339485511535,104.74,-102.76,0.39545613918845246,0.25639601847211035,-0.8984128942801555,NO,34,1.120975965285245,0.2043896408865842,76,1.1834922848704132,0.9191486343906466,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-1.121783719389933,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.5092511599526692,0.4739034637666851
229,hfidabdddd,jabhfdhhhd,khfecaaaaj,kjhecaaaaf,mlabdggiie,gniedbjloa,,-1.2863457793738706,-1.2869339485511535,63.63,-176.51,1.2630144944829764,-0.993407559020739,0.4151395187057281,NO,27,1.120975965285245,0.2043896408865842,37,1.2352467379720464,1.2780951654593937,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-0.6872158394119339,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,FLAT,1.5814023035251477,-0.5000813433260398
230,abdgegikkm,adlbgeggik,lmgjecaaah,mlhgecaaaj,obnlgdaije,eiodanljgb,0.0,-1.2863167967313576,-1.2869339485511535,23.769999999999985,-87.06000000000003,1.2630144944829764,-0.993407559020739,0.1524290361085514,NO,9,1.120975965285245,0.2043896408865842,19,1.281712859362571,1.8871061515003076,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,2.16631894356991,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rush,1.3606413418481609,0.6457831356065777
231,abedgjmmji,adbnmheeik,noijgedaal,onjliedaag,onlbadegij,degbinjloa,,-1.2862555001081117,-1.2869339485511535,49.170000000000016,-63.85999999999999,1.2630144944829764,0.25639601847211035,0.1524290361085514,NO,9,1.120975965285245,0.2043896408865842,19,1.2738930429575035,1.517015274157431,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,1.7673574177018672,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ANGLE,1.1398803801711739,1.505181494806041
232,dabenmijjg,dabeoljgin,kfbimhdban,jidolgeaan,bdanoljieg,abijegnold,,-1.2862331801420386,-1.2869339485511535,33.56,-21.190000000000005,1.2630144944829764,1.5061995959649597,0.1524290361085514,NO,9,1.120975965285245,0.2043896408865842,19,1.2363191271795897,1.0138678227662603,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-0.9044997794009412,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SCREEN,1.1398803801711739,1.2760085990195174
233,abihdddddf,mlajbbdhhf,jhlgecaaam,lmhjecaaag,ebagdijnnl,lniedbajgo,,-1.2857933768702496,-1.2869339485511535,85.88,23.50999999999999,1.2630144944829764,-0.993407559020739,0.4151395187057281,ATL,25,1.4200866249065156,1.097063438633583,85,0.8685197556825262,-0.5572690523509037,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-0.6872158394120419,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.919119418494187,-0.9584271348990868
234,abdkkmiige,abdngeijll,jigdaaaaae,jgieaaaaad,odabeginlj,gnjeilbdao,0.0,-1.2857678588194854,-1.2869339485511535,61.68000000000001,-46.94999999999999,1.2630144944829764,0.25639601847211035,0.4151395187057281,ATL,25,1.4200866249065156,1.097063438633583,85,0.825620938890378,-0.8528776488346671,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,1.029217544337896,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rush,0.919119418494187,-1.3021864785788722
235,abdffhjhfd,fdjkhfbbab,fccaaaaaag,fccaaaaaag,dbeailonjg,eligjnoabd,,-1.285739342564323,-1.2869339485511535,111.12,-102.22,1.2630144944829764,1.5061995959649597,-0.6357024116829788,ATL,29,1.4200866249065156,1.097063438633583,81,0.7739486698777098,-1.185015062504987,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-0.9843612895218609,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.6983584568172,-0.15632199964625457
236,hdadddffda,gaadddjggj,gecaaaaaah,hecaaaaaag,lgbojeinda,lebigdnoaj,0.0,-1.2857104265485746,-1.2869339485511535,109.27,-97.54999999999998,1.2630144944829764,-0.993407559020739,0.4151395187057281,ATL,42,1.4200866249065156,1.097063438633583,68,0.9609425835176699,0.020471869552872144,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-0.9843612895217633,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rush,0.4775974951402131,0.8176628074464704
237,blfjjhhdba,igebaedeeg,lifcaaagck,kjfcaaaeah,odejngliba,jionlgadbe,,-1.2856827764413497,-1.2869339485511535,60.69,-34.29000000000002,1.2630144944829764,0.25639601847211035,0.9405604839000816,ATL,40,1.4200866249065156,1.097063438633583,70,0.9289675836772692,-0.5454610084775817,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-0.9044997794009719,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,FLAT,0.25683653346322616,1.5624747187526717
238,abligdegim,aldkibbbfg,kjhecaaaaf,kjhfcaaaae,beadogijnl,ioledbajgn,0.0,-1.285651994876198,-1.2869339485511535,98.12,-11.449999999999989,1.2630144944829764,1.5061995959649597,-1.423833859474509,ATL,49,1.4200866249065156,1.097063438633583,61,0.9916830754502615,-0.35615587086156125,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,0.6300154093669623,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rush,0.25683653346322616,-0.9584271348990868
239,abdieggeeg,albkdhhehe,hjfecaaaak,kjfecaaaah,onbaljideg,jlniabedgo,0.0,-1.2851822761871945,-1.2869339485511535,3.6100000000000136,-116.01,1.2630144944829764,0.25639601847211035,-1.423833859474509,ATL,32,1.4200866249065156,1.766568786943832,78,0.5468879570745107,-0.4139446933532554,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,1.051055680499816,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rush,-1.0677292365986955,1.2760085990195174
240,abdmkieehn,abekggiiid,jhfecaaaak,kfhecaaaaj,anmbdiigke,ljngabdeio,0.0,-1.2851523607699797,-1.2869339485511535,154.87,89.78,1.2630144944829764,-0.993407559020739,0.4151395187057281,ATL,40,1.4200866249065156,1.766568786943832,70,0.8591664139438218,-0.058980408880155724,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,1.3152859699302006,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rush,-1.0677292365986955,-1.2448932546322413
241,badegjijjj,mlhdfjfbba,ojligedban,jonliedaag,mnkdahbbfi,ganiedbljo,0.0,-1.2851055887813727,-1.2869339485511535,81.75999999999999,-26.879999999999995,1.2630144944829764,0.25639601847211035,-1.1611233768773321,ATL,46,1.4200866249065156,1.766568786943832,64,0.861995332594432,-0.027391047629630027,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-1.121783719389933,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.0677292365986955,-1.4740661504187647
242,hcaaaaeeeh,gaigggddda,fccaaaaaag,fccaaaaaaf,neabdigjlo,jbiegdanol,0.0,-1.2849465506947555,-1.2869339485511535,99.92000000000002,-88.20999999999998,1.2630144944829764,-0.993407559020739,0.4151395187057281,ATL,49,1.4200866249065156,1.766568786943832,61,1.1762326699569259,0.10872451130305685,0.6986396931015829,T,0.35678961684423854,-0.003332881631544779,-1.0246113873431555,0.6393393540372085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rush,-1.2884901982756822,1.3333018229661482
